DBA,BORO,address,zip_code,lat,lon,categories,PHONE,INSPECTION.DATE,INSPECTION.RESULT,review_count,rating,price
LE SONG,Manhattan,75 9TH AVE,10011,40.74265894,-74.00592854,Seafood,2062250663,9/17/19,-107/C,561,4,$$
LE SONG,Manhattan,75 9TH AVE,10011,40.74221677,-74.00608914,Wine Bars,2062250663,9/17/19,-107/C,108,4,$$
LE SONG,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,2062250663,9/17/19,-107/C,532,3.5,$$
LE SONG,Manhattan,75 9TH AVE,10011,40.74246753,-74.00663249,Sushi Bars,2062250663,9/17/19,-107/C,199,4.5,$$
LE SONG,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,2062250663,9/17/19,-107/C,2568,4.5,$
LE VIET THAI,Manhattan,1750 2ND AVE,10128,40.781299,-73.94947384,Thai,9173883897,9/20/19,A13/NC,119,4,$$
LE VIET THAI,Manhattan,1750 2ND AVE,10128,40.78116,-73.94913,Vietnamese,9173883897,9/20/19,A13/NC,106,4,$$
LEA,Brooklyn,1022 CORTELYOU RD,11218,40.63932,-73.96799,Italian,7189287100,9/26/18,A12/NC,299,3.5,$$
LECHE Y MIEL RESTAURANT,Bronx,5761 BROADWAY,10463,40.88373,-73.90183,Latin American,7187085787,5/29/19,A3/NC,269,4,$$
LECHONERA 2DA RESTAURANTE,Brooklyn,429 NEW LOTS AVE,11207,40.66239558,-73.89180713,Spanish,3475338716,7/11/19,A9/C,2,3,$
LECHONERA EL SAZON,Bronx,682 CASTLE HILL AVE,10473,40.82097,-73.84817,Chinese,3478109018,6/18/19,A10/NC,12,3.5,$$
LECHONERA EL SAZON,Bronx,682 CASTLE HILL AVE,10473,40.82076296,-73.84837165,Spanish,3478109018,6/18/19,A10/NC,5,3,$$
LEE GARDEN CHINESE RESTAURANT,Brooklyn,121 WYCKOFF AVE,11237,40.70433,-73.91904,Chinese,7184977661,8/13/19,A7/C,15,3.5,$
LEE GOOD TASTE KITCHEN,Brooklyn,2686 PITKIN AVE,11208,40.67518701,-73.87293801,Chinese,7183480538,11/19/18,A7/NC,11,4.5,$
LEE'S RESTAURANT,Brooklyn,1546 MYRTLE AVE,11237,40.69939,-73.91177,Chinese,7183660114,9/26/19,Z60/NC,46,3.5,$$
LEGEND OF TASTE,Queens,2002 UTOPIA PKWY,11357,40.77949905,-73.79415894,Szechuan,9178422955,12/6/18,A10/NC,97,4,$$
LEMONGRASS GRILL,Brooklyn,156 COURT ST,11201,40.688684,-73.993137,Thai,7185229728,6/13/19,A13/C,396,3.5,$$
LEMONY GRILL,Manhattan,224 W 35TH ST,10001,40.751906,-73.991309,Sushi Bars,2126958300,5/28/19,B19/NC,41,4,$$
LENA,Manhattan,1 W 8TH ST,10011,40.73248762,-73.99675311,Italian,9176245166,7/19/19,#NAME?,181,4,$$
LENA,Manhattan,1 W 8TH ST,10011,40.73248762,-73.99675311,Italian,9176245166,7/19/19,#NAME?,181,4,$$
LENA,Manhattan,1 W 8TH ST,10011,40.73248762,-73.99675311,Italian,9176245166,7/19/19,#NAME?,181,4,$$
LENA,Manhattan,1 W 8TH ST,10011,40.73248762,-73.99675311,Italian,9176245166,7/19/19,#NAME?,181,4,$$
LENA NYC,Manhattan,137 ELDRIDGE ST,10002,40.719135,-73.991758,French,2123437425,12/5/18,A2/NC,91,4.5,$$
LENA'S ITALIAN KITCHEN,Manhattan,551 2ND AVE,10016,40.742664,-73.977783,Italian,6468465362,7/12/19,B21/C,116,4,$$
LENG AUTHENTIC THAI ASIAN,Queens,3309 BROADWAY,11106,40.76124,-73.92323,Thai,7189567117,7/24/19,A13/C,424,3.5,$$
LEO'S BAGELS,Manhattan,3 HANOVER SQUARE,10004,40.70499,-74.00961,Italian,2127854700,10/19/18,A12/C,71,4,$$
LEONIDAS,Manhattan,3 HANOVER SQUARE,10004,40.70499,-74.00961,Italian,2124229600,5/30/19,A9/C,71,4,$$
LEOS RESTAURANT,Brooklyn,207 KNICKERBOCKER AVE,11237,40.703573,-73.926227,Mexican,7184561054,3/14/19,A9/C,50,3.5,$
LET'S MAKAN,Manhattan,64A BAYARD ST,10013,40.71555374,-73.9980342,Desserts,6466494921,9/10/19,A13/NC,50,4,$
LET'S MEAT,Manhattan,307 5TH AVE,10016,40.746774,-73.985524,Korean,2128890089,5/9/19,A11/C,468,3.5,$$$
LEXINGTON PIZZA PARLOR,Manhattan,1590 LEXINGTON AVE,10029,40.789283,-73.9487429,Italian,2127227850,3/12/19,A9/NC,168,4,$$
LEYENDA,Brooklyn,221 SMITH ST,11201,40.68431,-73.99197,Latin American,3479873260,8/22/18,#NAME?,179,4,$$
LI'S KITCHEN,Bronx,2515 WILLIAMSBRIDGE RD,10469,40.8634617,-73.8584642,Chinese,7185191881,8/6/19,A4/NC,28,3.5,$$
LI'S NOODLE FUN,Manhattan,1744 1ST AVE,10128,40.77953339,-73.94703674,Chinese,9174155465,4/22/19,A2/NC,132,4,$$
LI'S NOODLE FUN,Manhattan,1744 1ST AVE,10128,40.77953,-73.94704,Mexican,9174155465,4/22/19,A2/NC,133,3.5,$$
LIKE CAFE,Brooklyn,6205 18TH AVE,11204,40.62062,-73.98847,Breakfast & Brunch,7189752188,9/26/19,-43/C,115,4,$$
LILIA,Brooklyn,567 UNION AVE,11211,40.71757,-73.95236,Italian,7189382661,11/10/18,A11/NC,607,4,$$$
LILLO,Brooklyn,331 HENRY ST,11201,40.69023,-73.99634,Cafes,3477630899,3/1/19,A8/C,64,5,$
LILY THAI RESTAURANT,Brooklyn,615 GRAND ST,11211,40.7114199,-73.9476,Thai,7182187534,5/17/19,A11/NC,201,3.5,$$
LIMA,Brooklyn,6620 AVENUE U,11234,40.61714,-73.90955,Peruvian,7182415462,10/30/18,A9/C,154,4,$$
LIMA PERUVIAN RESTAURANT,Brooklyn,782 4TH AVE,11232,40.659881,-73.999055,Peruvian,7183694964,10/31/18,A7/C,26,4,$$
LIMON JUNGLE EMPANADAS,Manhattan,197 7TH AVE,10012,40.74320185,-73.99662919,Empanadas,6469921805,8/20/19,-15/C,85,3.5,$$
LING LING YOUNG,Brooklyn,508 HENRY ST,11231,40.68387,-73.99969,Chinese,7182609095,2/21/19,A10/C,20,3.5,$
LITTLE ADA,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,8572648975,9/6/19,A12/C,445,3.5,$$$
LITTLE ADA,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,8572648975,9/6/19,A12/C,315,4,$$$
LITTLE ALLEY,Manhattan,550 3RD AVE,10016,40.74744,-73.97728,Shanghainese,6469983976,9/18/19,Z24/C,266,4,$$
LITTLE ALLEY,Manhattan,550 3RD AVE,11215,40.6687008,-73.9936051,Latin American,6469983976,9/18/19,Z24/C,283,4,$$
LITTLE BASIL THAI RESTAURANT,Manhattan,153 E 26TH ST,10010,40.741014,-73.982259,Thai,2126891444,5/8/19,A12/C,441,4,$$
LITTLE CANAL,Manhattan,26 CANAL ST,10002,40.714309,-73.990417,Coffee & Tea,9174727479,1/2/19,A10/NC,84,4,$
LITTLE CHOC APOTHECARY,Brooklyn,141 HAVEMEYER ST,11211,40.71192,-73.95721,Creperies,7189630420,7/9/19,A11/C,304,4.5,$$
LITTLE FORNO,Brooklyn,276 BAY RIDGE AVE,11220,40.6356982,-74.0264421,Italian,7183335099,4/2/19,A10/NC,76,4.5,$$
LITTLE FROG FRANCOIS LATAPIE,Manhattan,322 E 86TH ST,10028,40.77722,-73.95092,French,3475375786,6/6/19,A12/C,166,4,$$$
LITTLE MO,Brooklyn,1158 MYRTLE AVE,11221,40.69701,-73.93368,Asian Fusion,9292108100,8/6/19,-28/C,278,4,$$
LITTLE SAIGON PEARL,Brooklyn,9 BAY 35TH ST,11214,40.599368,-73.9902738,Vietnamese,7189968808,6/20/19,A12/C,137,4,$
LITTLE SKIPS OUTPOST,Brooklyn,1158 MYRTLE AVE,11221,40.69701,-73.93368,Asian Fusion,9292714311,12/27/18,A9/C,278,4,$$
LITTLE TONG NOODLE SHOP,Manhattan,235 E 53RD ST,10022,40.75721,-73.96799,Noodles,9293830465,8/28/19,B23/NC,46,4,$$
LITTLE TONG NOODLE SHOP,Manhattan,235 E 53RD ST,10022,40.75732,-73.96791,Ramen,9293830465,8/28/19,B23/NC,201,4.5,$$
LITTLE TONG NOODLE SHOP,Manhattan,235 E 53RD ST,10022,40.75732,-73.96791,Japanese Curry,9293830465,8/28/19,B23/NC,78,4,$
LIU'S SHANGHAI INC,Brooklyn,1869 BATH AVE,11214,40.60264119,-74.00387665,Shanghainese,7182566868,5/15/19,B27/C,325,4.5,$$
LLAMA INN,Brooklyn,50 WITHERS ST,11211,40.71672,-73.95051,Peruvian,7183873434,8/22/19,A13/C,374,4,$$$
LOBBY BAR,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,9178104855,9/10/19,N22/C,445,3.5,$$$
LOBBY BAR,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,9178104855,9/10/19,N22/C,315,4,$$$
LOCAL & VINE,Manhattan,282 HUDSON ST,10013,40.72528,-74.0074,Wine Bars,2123373414,12/17/18,A9/NC,73,4.5,$$
LOCAL 92,Manhattan,92 2ND AVE,10003,40.726957,-73.9885354,Mediterranean,2124322232,10/24/18,A13/C,345,4,$$
LOCKSMITH WINE & BURGER BAR,Manhattan,4463 BROADWAY,10040,40.8573807,-73.9325659,Wine Bars,2123049463,9/11/19,#NAME?,297,4,$$
LOCO BURRITO,Brooklyn,345 GRAHAM AVE,11211,40.7147469,-73.9445868,Mexican,7183888215,9/25/19,A9/NC,181,2.5,$
LOCO COCO,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,9178156900,8/3/19,A5/C,445,3.5,$$$
LOCO COCO,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,9178156900,8/3/19,A5/C,315,4,$$$
LOGAN'S RUN,Brooklyn,375 5TH AVE,11215,40.67109,-73.98453,Asian Fusion,9179090453,5/23/19,A10/NC,201,3.5,$
LOKAL,Manhattan,473 COLUMBUS AVE,10024,40.7842696,-73.9734941,Mediterranean,2125955554,3/14/19,A11/NC,225,4.5,$$
LOLITAS KITCHEN & BURGER HOUSE,Manhattan,1364 LEXINGTON AVE,10128,40.78242074,-73.9534502,Mexican,2127225055,9/23/19,A7/C,77,4,$
LOMA 3 RESTAURANT AND COFFEE SHOP,Brooklyn,754 NEW LOTS AVE,11207,40.66611608,-73.88214449,Spanish,3474350074,6/14/19,A13/NC,9,3.5,$
LOMA COFFEE SHOP & RESTAURANT,Brooklyn,454 ROCKAWAY AVE,11212,40.668774,-73.910812,Spanish,3474425774,5/8/19,A12/C,10,3.5,$
LOMBARDO'S OF BAY RIDGE CORP,Brooklyn,279 71ST ST,11209,40.634741,-74.0284259,Pizza,7182387100,2/9/19,A11/C,72,5,$$
LONG CHENG RESTAURANT,Brooklyn,2977 FULTON ST,11208,40.68004,-73.88503,Fast Food,3478678168,4/23/19,A10/C,4,4.5,$
LONG WON,Brooklyn,1845 ROCKAWAY PKWY,11236,40.6373,-73.89333,Chinese,6462203517,6/4/19,A10/NA,9,2.5,$
LOOK BY PLANT LOVE HOUSE,Brooklyn,622 WASHINGTON AVE,11238,40.67987,-73.96433,Thai,7186220026,9/12/19,Z33/NC,270,4,$$
LOONG XIN ASIAN CUISINE,Bronx,670 E 233RD ST,10466,40.8935462,-73.85849901,Japanese,7187087726,6/7/19,A12/NA,16,3.5,$
LOS ARRIEROS,Queens,7602 ROOSEVELT AVE,11372,40.7470692,-73.8894232,Colombian,7188983359,8/14/19,-27/C,54,4,$$
LOS MARISCOS,Manhattan,409 W 15TH ST,10011,40.74207,-74.00565,Seafood,9175133636,1/22/19,A9/C,455,4.5,$
LOS NISPEROS PERUVIAN RESTAURANT,Bronx,500 E 149TH ST,10455,40.81464,-73.9148699,Peruvian,7182923377,7/15/19,A10/NC,41,4.5,$$
LOS POTRILLOS RESTAURANT,Staten Island,150 PORT RICHMOND AVE,10302,40.63746223,-74.13401409,Mexican,7188150440,3/12/19,A5/C,13,4,$
LOS PRIMOS RESTAURANT,Brooklyn,704 GRAND ST,11211,40.71147,-73.94453,Latin American,7184868449,8/26/19,A7/C,44,3,$$
LOS TACOS MCONDO,Brooklyn,502 GRAND ST,11211,40.71083234,-73.95095425,Mexican,3477631548,5/28/19,A7/C,254,4,$$
LOS TACOS NO.1,Manhattan,229 W 43RD ST,10036,40.7575067,-73.9877717,Tacos,9175133636,6/18/19,A10/C,989,4.5,$
LOS TRES CHIFLADOS HOMEMADE MEXICANN RESTAURANT,Brooklyn,1046 FLATBUSH AVE,11226,40.645497,-73.958364,Mexican,3473506152,9/26/19,Z27/NC,70,4,$$
LOS VIAJEROS,Manhattan,1000 S 8TH AVE,10019,40.767127,-73.983016,Taiwanese,9733138178,8/15/19,A13/C,101,3.5,$$
LOS VIAJEROS,Manhattan,1000 S 8TH AVE,10019,40.76705722,-73.98257771,Food Trucks,9733138178,8/15/19,A13/C,44,4.5,$
LOS VIAJEROS,Manhattan,1000 S 8TH AVE,10019,40.694983,-73.991036,Food Stands,9733138178,8/15/19,A13/C,287,4.5,$
LOS VIAJEROS,Manhattan,1000 S 8TH AVE,10019,40.7685425,-73.9817814,Venezuelan,9733138178,8/15/19,A13/C,38,3.5,$$
LOT 45,Brooklyn,411 TROUTMAN ST,11237,40.7071251,-73.9224824,Lounges,3475059155,5/10/19,-8/C,101,3.5,$$
LOTUS LUCKY EXPRESS,Manhattan,4840 BROADWAY,10034,40.86627,-73.9246,Chinese,2125698899,12/11/18,A12/NC,50,4,$
LOTUS LUCKY EXPRESS,Manhattan,4840 BROADWAY,10034,40.86627,-73.9246,Latin American,2125698899,12/11/18,A12/NC,91,4,$
LOU DE FONG SNACK,Brooklyn,773 51ST ST,11220,40.64086,-74.00456,Chinese,9175190030,9/10/18,A6/NC,28,4,$$
LOVE MAMA,Manhattan,174 2ND AVE,10003,40.7303859,-73.9860613,Thai,9174057868,9/9/19,Z10/NC,3960,4,$$
LOVE MAMA,Manhattan,174 2ND AVE,10003,40.730397,-73.9861,Chinese,9174057868,9/9/19,Z10/NC,256,2.5,$
LOVING HUT,Brooklyn,76 BUSHWICK AVE,11211,40.71244636,-73.94111095,Vegan,7183887567,4/4/19,A13/NC,305,4,$$
LUA,Brooklyn,1006 FLUSHING AVE,11237,40.70381,-73.93076,Cocktail Bars,5129479037,9/27/18,A12/C,40,4,$$
LUANNE'S WILDGINGER ALL-ASIAN VEGAN,Brooklyn,235 DEKALB AVE,11205,40.6896,-73.96982,Vegan,7186386868,8/10/19,B24/C,52,4.5,$$
LUCCIOLA,Manhattan,621 AMSTERDAM AVE,10024,40.79039,-73.97251,Wine Bars,2128747773,6/19/19,B23/C,73,3.5,$$
LUCISOUS THAI,Manhattan,1099 1ST AVE,10065,40.76047,-73.96157,Thai,2128131188,6/18/19,A12/NC,211,3.5,$$
LUCKY CAT,Manhattan,232 E 53RD ST,10022,40.75701627,-73.96817799,Lounges,2128385333,9/16/19,Z38/C,285,3.5,$$
LUCKY EIGHT RESTAURANT,Brooklyn,5204 8TH AVE,11220,40.639961,-74.00509,Cantonese,7188518862,6/12/19,A11/NC,191,4,$$
LUCKY KITCHEN,Brooklyn,227 ALBANY AVE,11213,40.672684,-73.938835,Chinese,7184192983,2/13/19,A13/NC,5,4,$
LUCKY PICKLE DUMPLING CO,Manhattan,513 AMSTERDAM AVE,10024,40.78676,-73.97547,Chinese,6467660326,1/29/19,A7/C,123,3.5,$
LUCKY STRIKE,Manhattan,59 GRAND ST,10013,40.72216,-74.00348,Bars,2129410772,9/11/19,A7/C,258,3.5,$$
LUI'S THAI FOOD,Manhattan,128 E 4TH ST,10003,40.72524643,-73.98758698,Thai,6466699310,6/19/19,Z19/C,234,4,$$
LUI'S THAI FOOD,Manhattan,128 E 4TH ST,10003,40.725371,-73.987617,Indonesian,6466699310,6/19/19,Z19/C,96,4.5,$$
LULIANO'S WOODFIRED PIZZA & TRATTORIA,Brooklyn,7902 3RD AVE,11209,40.62852859,-74.02932739,Italian,7184396993,5/16/19,A10/C,187,3.5,$$
LUM DEE THAI CUISINE,Brooklyn,218 COLUMBIA ST,11201,40.68472,-74.00301,Thai,7186432737,7/8/19,A11/NC,55,3.5,$
LUNATICO,Brooklyn,486 HALSEY ST,11233,40.6834345,-73.93461186,Cocktail Bars,7185130339,3/9/19,A10/NC,90,4.5,$$
LUNERA MODERN MEXICAN,Queens,3225 STEINWAY ST,11103,40.7582236,-73.9194022,Latin American,7187269857,12/4/18,A13/NC,90,4,$$
LUPITA RESTAURANT,Manhattan,2049 2ND AVE,10029,40.790205,-73.943136,Mexican,6465904202,6/13/19,B24/C,109,4,$$
LUPITA'S RESTAURANT,Bronx,904 MELROSE AVE,10451,40.82463,-73.91343,Mexican,3473678773,9/13/18,A9/C,9,3.5,$$
LUZ DE LUNA MEXICAN RESTAURANT,Brooklyn,3913 13TH AVE,11218,40.640182,-73.986396,Mexican,7184350359,5/20/19,B19/C,7,4.5,$
LUZZO'S LA PIZZA NAPOLETANA,Manhattan,211 1ST AVE,10003,40.730551,-73.9834846,Italian,2124737447,6/30/19,#NAME?,1006,4,$$
La Dinastia Latin-Chinese Cuisine,Manhattan,145 W 72ND ST,10023,40.77833,-73.98022,Asian Fusion,2123623801,4/1/19,A13/NC,150,3.5,$$
La Nueva Delicia Peruana,Queens,4307 104TH ST,11368,40.74768,-73.860444,Latin American,7184232819,10/1/18,A8/NC,24,4,$$
Laboratorio,Manhattan,329 W 51ST ST,10019,40.76364,-73.98678,Italian,917_______,6/19/19,Z10/C,80,4,$$
Lamano,Manhattan,265 W 20TH ST,10011,40.74337973,-73.99942596,Wine Bars,2127412398,3/12/19,A5/C,66,4,$$
Lan Zhou Handmade Noodle,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,9176079188,6/10/19,B14/NC,171,4.5,$
Las Lap,Manhattan,74 ORCHARD ST,10002,40.7176,-73.99024,Spanish,6468127612,7/10/19,N35/NC,26,4.5,$$
Las Margaritas Bar & Restaurant,Queens,6712 FRESH POND RD,11385,40.705439,-73.896733,Mexican,7184174040,11/9/18,A12/C,41,4,$$
Le Bernardin Privé/Wine Bar,Manhattan,151 W 51ST ST,10019,40.76134646,-73.98114492,Wine Bars,2125541515,5/30/19,A10/NC,204,4,$$$
Lilly's Cocktail and Wines,Manhattan,50 W 72ND ST,10023,40.77698,-73.9785,American (New),2127994140,1/1/00,#NAME?,33,4,$$
Luck Thai Brooklyn,Brooklyn,386 5TH AVE,11215,40.6708409,-73.98471998,Thai,7184991888,2/27/19,A5/C,134,3.5,$$
M  NOODLE SHOP,Brooklyn,549 METROPOLITAN AVE,11211,40.714257,-73.950646,Noodles,7183848008,1/1/00,#NAME?,344,3,$$
M & K Spanish Restaurant & Bar,Staten Island,1727 RICHMOND RD,10306,40.5880643,-74.1030536,Spanish,3473747507,4/9/19,A13/NC,17,4,$$
M GREENPOINT,Brooklyn,732 MANHATTAN AVE,11222,40.72632,-73.95193,Dim Sum,7183838889,8/7/19,A12/C,71,3.5,$$
M SHANGHAI,Brooklyn,292 GRAND ST,11211,40.71293,-73.95757,Shanghainese,7183849300,7/25/19,#NAME?,412,3.5,$$
MAD DOG & BEANS MEXICAN CANTINA,Manhattan,5 E 38TH ST,10016,40.75098,-73.98181,Mexican,6469985722,12/3/18,A9/C,278,3.5,$$
MAD FOR CHICKEN,Brooklyn,617 GRAND ST,11211,40.71144333,-73.9476157,Chicken Wings,9179091353,5/7/19,A12/NC,156,4.5,$$
MADAME VO BBQ,Manhattan,104 2ND AVE,10003,40.72741,-73.98816,Hot Pot,9176757570,2/28/19,N15/C,407,3.5,$$
MADAME VO'S,Manhattan,212 E 10TH ST,10003,40.72925,-73.98612,Vietnamese,9172612115,5/29/19,A6/NC,623,4,$$
MADE IN PUERTO RICO,Bronx,3363 E TREMONT AVE,10461,40.83451,-73.82907,Sports Bars,7186841309,6/19/19,Z22/C,244,3,$$
MADROCK,Manhattan,688 10TH AVE,10019,40.76347,-73.99231,Peruvian,6464766043,5/9/19,A12/NC,67,4,$$
MAIELLA,Queens,4610 CENTER BLVD,11109,40.74704166,-73.956579,Italian,7186061770,6/27/19,#NAME?,720,4,$$$
MAIN NOODLE HOUSE,Manhattan,1011 6TH AVE,10018,40.752143,-73.986396,Chinese,2128690888,2/6/19,A11/NC,375,3.5,$$
MAISON KAYSER,Manhattan,1377 6TH AVE,10019,40.7636157,-73.9778702,Bakeries,2126021700,9/27/19,A11/NC,96,3.5,$$
MAISON THAI,Manhattan,625 2ND AVE,10016,40.74509,-73.97601,Thai,6463902085,9/12/19,-23/C,126,4,$$
MAITE,Brooklyn,159 CENTRAL AVE,11221,40.69924,-73.926797,Bars,7183663090,6/19/19,A13/C,165,4,$$
MAIZAL RESTAURANT,Queens,3207 34TH AVE,11106,40.759331,-73.926035,Mexican,7184069431,3/30/19,A9/C,277,4,$$
MAJORELLE,Manhattan,28 E 63RD ST,10065,40.7657132,-73.9692137,French,2129352888,7/30/19,A11/C,38,4,$$$
MAKANA BBQ & POKE,Manhattan,161 W 106TH ST,10025,40.80034988,-73.96506236,Hawaiian,6467655999,8/1/19,B26/C,186,3.5,$$
MALA PROJECT,Manhattan,41 W 46TH ST,10036,40.75693,-73.98056,Chinese,9172617520,9/27/19,A10/C,149,4,$$
MALAYSIA GRILL,Manhattan,224 W 104TH ST,10024,40.79948,-73.96775,Malaysian,2125791333,6/19/19,A13/C,265,4,$$
MALECON RESTAURANT,Manhattan,4141 BROADWAY,10033,40.84651,-73.93882,Latin American,2129273812,8/1/19,A5/C,641,4,$$
MALII,Manhattan,2028 2ND AVE,10029,40.789432,-73.942962,Thai,2122892729,1/14/19,B24/NC,205,4.5,$$
MALLENCHE MEXICAN GRILL,Brooklyn,1621 CHURCH AVE,11226,40.64911,-73.96427,Mexican,3474058977,2/25/19,A10/NC,82,4,$
MALLY'S,Brooklyn,199 KNICKERBOCKER AVE,11237,40.7036972,-73.92644501,Grocery,3474069964,7/29/19,A10/NC,36,4.5,$
MALLY'S  ANTOJITOS MEXICANOS,Queens,602 SENECA AVE,11385,40.7038964,-73.9098091,Mexican,7183662795,10/23/18,A9/NC,11,3.5,$
MAMA  PUEBLA,Bronx,3465 E TREMONT AVE,10465,40.831959,-73.827011,Mexican,7187926262,7/16/19,A10/NC,74,3.5,$$
MAMA FOX,Brooklyn,327 STUYVESANT AVE,11233,40.68322863,-73.9319809,Bars,3476634535,5/14/19,A13/NC,49,4.5,$$
MAMA'S TOO!,Manhattan,2750 BROADWAY,10025,40.80084,-73.96766,Pizza,2125107256,9/16/19,A12/C,159,3.5,$$
MAMO RESTAURANT,Manhattan,323 W BROADWAY,10013,40.72186,-74.00382,Italian,6469644641,2/21/19,A10/NC,218,4,$$$
MANCHEGO-KOKO,Brooklyn,1502 CORTELYOU RD,11226,40.641022,-73.96426,Spanish,6466273333,2/7/19,A13/C,107,4,$$
MANCHI,Manhattan,224 W 35TH ST,10001,40.751906,-73.991309,Sushi Bars,2125648418,5/10/19,A6/NC,41,4,$$
MANDOO BAR,Manhattan,2 W 32ND ST,10001,40.74742597,-73.98621794,Japanese Curry,2122793075,7/9/19,#NAME?,556,4,$$
MANDOO BAR,Manhattan,2 W 32ND ST,10001,40.7471962,-73.9861908,Korean,2122793075,7/9/19,#NAME?,333,4,$
MANDOO BAR,Manhattan,2 W 32ND ST,10001,40.7472,-73.98619,Korean,2122793075,7/9/19,#NAME?,801,3.5,$$
MANDOO BAR,Manhattan,2 W 32ND ST,10001,40.747204,-73.986198,Sports Bars,2122793075,7/9/19,#NAME?,181,3.5,$$
MANGIA FRESH KITCHEN,Staten Island,20 JEFFERSON BLVD,10312,40.54116915,-74.17839557,Sushi Bars,7183564400,1/31/19,A10/NC,121,4.5,$$
MANI IN PASTA,Manhattan,245 E 14TH ST,10016,40.7326,-73.98515,Italian,6468910174,9/13/19,#NAME?,51,4.5,$$
MANON CAFE/ LEONIDAS,Manhattan,120 BROADWAY,10271,40.7078814,-74.01020267,Seafood,2127666100,3/4/19,A7/NC,539,4,$$$
MANTING RESTAURANT,Manhattan,150 W 49TH ST,10019,40.76014768,-73.9829981,Chinese,6468325866,1/9/19,A13/NC,182,3.5,$$
MANUEL E  RESTAURANT,Queens,10328 CORONA AVE,11368,40.74379,-73.85884,Latin American,7186990003,5/8/19,A13/C,5,4,$
MARGHERITA,Manhattan,197 GRAND ST,10013,40.71898651,-73.99693298,Italian,2122268391,11/26/18,A13/NC,264,4,$$
MARIA PIA,Manhattan,319 W 51ST ST,10019,40.76343,-73.98655,Italian,2127656463,8/14/19,B16/NC,400,3.5,$$
MARIACHI'S RESTAURANT,Manhattan,156 CHAMBERS ST,10007,40.715751,-74.010219,Mexican,2125283175,9/5/19,A13/NC,202,3.5,$$
MARIE'S,Staten Island,5 HYATT ST,10301,40.64224,-74.07674,Pizza,7184425100,4/11/19,A7/NC,36,4,$$
MARIO'S,Staten Island,1657 RICHMOND RD,10304,40.58966,-74.10155,Italian,7189791075,6/11/19,A10/C,86,4,$$$
MARISCO CENTRO,Bronx,1160 CASTLE HILL AVE,10462,40.83156,-73.85095,Caribbean,7187920500,6/20/19,A13/C,27,2.5,$$
MARISCO CENTRO SEAFOOD RESTAURANT  & BAR,Bronx,610 EXTERIOR ST,10451,40.8197,-73.93022,Spanish,7186658686,5/31/19,A9/C,73,2.5,$$
MARKET LANE NYC,Manhattan,185 GREENWICH ST,10007,40.71186962,-74.01154869,Sandwiches,3473020531,1/1/00,#NAME?,94,2.5,$$
MARKET LANE NYC,Manhattan,185 GREENWICH ST,10007,40.7099275,-74.0126017,Sushi Bars,3473020531,1/1/00,#NAME?,25,3,$
MARKETTA,Bronx,2344 ARTHUR AVE,10458,40.854118,-73.888175,Italian,9178891208,12/27/18,A13/C,27,4.5,$$
MAROO,Manhattan,1640 3RD AVE,10128,40.7824759,-73.9513328,Japanese,2128317000,2/14/19,A7/C,121,4,$$
MARTA,Manhattan,29 E 29TH ST,10016,40.74452128,-73.98458285,Pizza,2126513800,6/7/19,A10/C,764,4,$$$
MARTY'S V BURGER,Manhattan,134 E 27TH ST,10010,40.74183,-73.98271,Chinese,6464846325,7/11/19,A12/NC,182,4,$
MARTY'S V BURGER,Manhattan,134 E 27TH ST,10016,40.74173203,-73.98233549,Mexican,6464846325,7/11/19,A12/NC,78,4.5,$
MARU,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Chinese,2122733413,6/25/19,Z52/C,123,3,$$
MARU,Manhattan,11 W 32ND ST,10001,40.74754531,-73.98628433,Korean,2122733413,6/25/19,Z52/C,72,3.5,$$
MARU,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Chicken Wings,2122733413,6/25/19,Z52/C,173,4,$$
MARU,Manhattan,11 W 32ND ST,10001,40.7478744,-73.9867252,Korean,2122733413,6/25/19,Z52/C,57,3,$
MARU,Manhattan,11 W 32ND ST,10016,40.74787903,-73.98751831,Korean,2122733413,6/25/19,Z52/C,25,3,$
MARU,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Korean,2122733413,6/25/19,Z52/C,62,3.5,$
MARU,Manhattan,11 W 32ND ST,10001,40.7476713,-73.9862736,Korean,2122733413,6/25/19,Z52/C,160,3.5,$
MARU,Manhattan,11 W 32ND ST,10001,40.747682,-73.986108,Korean,2122733413,6/25/19,Z52/C,44,2.5,$$
MARU,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Food Court,2122733413,6/25/19,Z52/C,767,3.5,$
